output ; startpoint ; endpoint ; numContinuum ; startF1 ; endF1 ; targetF1 ; zF1 ; stF1 ; startF2 ; endF2 ; targetF2 ; zF2 ; stF2 ; startF3 ; endF3 ; targetF3 ; zF3 ; stF3
Sem_Ken_01.flac_to_Sem_Kun_02.flac_6.wav ; Sem_Ken_01.flac ; Sem_Kun_02.flac ;  6 ; 389 ; 305 ; 305 ; 3.079 ; -4.222 ; 1955 ; 1499 ; 1499 ; 11.089 ; -4.594 ; 2454 ; 2147; 2147 ; 13.485 ; -2.315
Sem_Kun_01.flac_to_Sem_Ken_03.flac_0.wav ; Sem_Kun_01.flac ; Sem_Ken_03.flac ;  0 ; 315 ; 373 ; 315 ; 3.182 ; 0.000 ; 1491 ; 2017 ; 1491 ; 11.055 ; 0.000 ; 2100 ; 2461; 2100 ; 13.338 ; 0.000
Sem_Kun_01.flac_to_Sem_Ken_03.flac_1.wav ; Sem_Kun_01.flac ; Sem_Ken_03.flac ;  1 ; 315 ; 373 ; 325 ; 3.278 ; 0.516 ; 1491 ; 2017 ; 1569 ; 11.390 ; 0.879 ; 2100 ; 2461; 2156 ; 13.514 ; 0.456
Sem_Kun_01.flac_to_Sem_Ken_03.flac_2.wav ; Sem_Kun_01.flac ; Sem_Ken_03.flac ;  2 ; 315 ; 373 ; 334 ; 3.375 ; 1.022 ; 1491 ; 2017 ; 1650 ; 11.725 ; 1.753 ; 2100 ; 2461; 2214 ; 13.690 ; 0.913
Sem_Kun_01.flac_to_Sem_Ken_03.flac_3.wav ; Sem_Kun_01.flac ; Sem_Ken_03.flac ;  3 ; 315 ; 373 ; 344 ; 3.471 ; 1.518 ; 1491 ; 2017 ; 1735 ; 12.060 ; 2.623 ; 2100 ; 2461; 2273 ; 13.866 ; 1.370
Sem_Kun_01.flac_to_Sem_Ken_03.flac_4.wav ; Sem_Kun_01.flac ; Sem_Ken_03.flac ;  4 ; 315 ; 373 ; 354 ; 3.568 ; 2.003 ; 1491 ; 2017 ; 1825 ; 12.395 ; 3.491 ; 2100 ; 2461; 2334 ; 14.043 ; 1.828
Sem_Kun_01.flac_to_Sem_Ken_03.flac_5.wav ; Sem_Kun_01.flac ; Sem_Ken_03.flac ;  5 ; 315 ; 373 ; 363 ; 3.664 ; 2.480 ; 1491 ; 2017 ; 1918 ; 12.730 ; 4.357 ; 2100 ; 2461; 2397 ; 14.219 ; 2.288
Sem_Kun_01.flac_to_Sem_Ken_03.flac_6.wav ; Sem_Kun_01.flac ; Sem_Ken_03.flac ;  6 ; 315 ; 373 ; 373 ; 3.760 ; 2.947 ; 1491 ; 2017 ; 2017 ; 13.065 ; 5.222 ; 2100 ; 2461; 2461 ; 14.395 ; 2.748
Sem_Ken_03.flac_to_Sem_Kun_01.flac_0.wav ; Sem_Ken_03.flac ; Sem_Kun_01.flac ;  0 ; 373 ; 315 ; 373 ; 3.760 ; 0.000 ; 2017 ; 1491 ; 2017 ; 13.065 ; 0.000 ; 2461 ; 2100; 2461 ; 14.395 ; 0.000
Sem_Ken_03.flac_to_Sem_Kun_01.flac_1.wav ; Sem_Ken_03.flac ; Sem_Kun_01.flac ;  1 ; 373 ; 315 ; 363 ; 3.664 ; -0.468 ; 2017 ; 1491 ; 1918 ; 12.730 ; -0.866 ; 2461 ; 2100; 2397 ; 14.219 ; -0.461
Sem_Ken_03.flac_to_Sem_Kun_01.flac_2.wav ; Sem_Ken_03.flac ; Sem_Kun_01.flac ;  2 ; 373 ; 315 ; 354 ; 3.568 ; -0.944 ; 2017 ; 1491 ; 1825 ; 12.395 ; -1.732 ; 2461 ; 2100; 2334 ; 14.043 ; -0.920
Sem_Ken_03.flac_to_Sem_Kun_01.flac_3.wav ; Sem_Ken_03.flac ; Sem_Kun_01.flac ;  3 ; 373 ; 315 ; 344 ; 3.471 ; -1.430 ; 2017 ; 1491 ; 1735 ; 12.060 ; -2.599 ; 2461 ; 2100; 2273 ; 13.866 ; -1.378
Sem_Ken_03.flac_to_Sem_Kun_01.flac_4.wav ; Sem_Ken_03.flac ; Sem_Kun_01.flac ;  4 ; 373 ; 315 ; 334 ; 3.375 ; -1.925 ; 2017 ; 1491 ; 1650 ; 11.725 ; -3.469 ; 2461 ; 2100; 2214 ; 13.690 ; -1.836
Sem_Ken_03.flac_to_Sem_Kun_01.flac_5.wav ; Sem_Ken_03.flac ; Sem_Kun_01.flac ;  5 ; 373 ; 315 ; 325 ; 3.278 ; -2.431 ; 2017 ; 1491 ; 1569 ; 11.390 ; -4.343 ; 2461 ; 2100; 2156 ; 13.514 ; -2.292
Sem_Ken_03.flac_to_Sem_Kun_01.flac_6.wav ; Sem_Ken_03.flac ; Sem_Kun_01.flac ;  6 ; 373 ; 315 ; 315 ; 3.182 ; -2.947 ; 2017 ; 1491 ; 1491 ; 11.055 ; -5.222 ; 2461 ; 2100; 2100 ; 13.338 ; -2.748
Sem_Pup_03.flac_to_Sem_Pep_01.flac_0.wav ; Sem_Pup_03.flac ; Sem_Pep_01.flac ;  0 ; 396 ; 511 ; 396 ; 3.978 ; 0.000 ; 1386 ; 1714 ; 1386 ; 10.575 ; 0.000 ; 2317 ; 2452; 2317 ; 13.993 ; 0.000
Sem_Pup_03.flac_to_Sem_Pep_01.flac_1.wav ; Sem_Pup_03.flac ; Sem_Pep_01.flac ;  1 ; 396 ; 511 ; 415 ; 4.151 ; 0.786 ; 1386 ; 1714 ; 1437 ; 10.809 ; 0.620 ; 2317 ; 2452; 2339 ; 14.055 ; 0.163
Sem_Pup_03.flac_to_Sem_Pep_01.flac_2.wav ; Sem_Pup_03.flac ; Sem_Pep_01.flac ;  2 ; 396 ; 511 ; 433 ; 4.324 ; 1.550 ; 1386 ; 1714 ; 1489 ; 11.043 ; 1.236 ; 2317 ; 2452; 2361 ; 14.118 ; 0.327
Sem_Pup_03.flac_to_Sem_Pep_01.flac_3.wav ; Sem_Pup_03.flac ; Sem_Pep_01.flac ;  3 ; 396 ; 511 ; 452 ; 4.497 ; 2.292 ; 1386 ; 1714 ; 1542 ; 11.276 ; 1.850 ; 2317 ; 2452; 2383 ; 14.181 ; 0.491
Sem_Pup_03.flac_to_Sem_Pep_01.flac_4.wav ; Sem_Pup_03.flac ; Sem_Pep_01.flac ;  4 ; 396 ; 511 ; 472 ; 4.669 ; 3.016 ; 1386 ; 1714 ; 1598 ; 11.510 ; 2.461 ; 2317 ; 2452; 2406 ; 14.244 ; 0.655
Sem_Pup_03.flac_to_Sem_Pep_01.flac_5.wav ; Sem_Pup_03.flac ; Sem_Pep_01.flac ;  5 ; 396 ; 511 ; 491 ; 4.842 ; 3.721 ; 1386 ; 1714 ; 1655 ; 11.744 ; 3.070 ; 2317 ; 2452; 2429 ; 14.307 ; 0.819
Sem_Pup_03.flac_to_Sem_Pep_01.flac_6.wav ; Sem_Pup_03.flac ; Sem_Pep_01.flac ;  6 ; 396 ; 511 ; 511 ; 5.015 ; 4.409 ; 1386 ; 1714 ; 1714 ; 11.977 ; 3.677 ; 2317 ; 2452; 2452 ; 14.370 ; 0.983
Sem_Pep_01.flac_to_Sem_Pup_03.flac_0.wav ; Sem_Pep_01.flac ; Sem_Pup_03.flac ;  0 ; 511 ; 396 ; 511 ; 5.015 ; 0.000 ; 1714 ; 1386 ; 1714 ; 11.977 ; 0.000 ; 2452 ; 2317; 2452 ; 14.370 ; 0.000
Sem_Pep_01.flac_to_Sem_Pup_03.flac_1.wav ; Sem_Pep_01.flac ; Sem_Pup_03.flac ;  1 ; 511 ; 396 ; 491 ; 4.842 ; -0.688 ; 1714 ; 1386 ; 1655 ; 11.744 ; -0.607 ; 2452 ; 2317; 2429 ; 14.307 ; -0.164
Sem_Pep_01.flac_to_Sem_Pup_03.flac_2.wav ; Sem_Pep_01.flac ; Sem_Pup_03.flac ;  2 ; 511 ; 396 ; 472 ; 4.669 ; -1.394 ; 1714 ; 1386 ; 1598 ; 11.510 ; -1.216 ; 2452 ; 2317; 2406 ; 14.244 ; -0.328
Sem_Pep_01.flac_to_Sem_Pup_03.flac_3.wav ; Sem_Pep_01.flac ; Sem_Pup_03.flac ;  3 ; 511 ; 396 ; 452 ; 4.497 ; -2.117 ; 1714 ; 1386 ; 1542 ; 11.276 ; -1.827 ; 2452 ; 2317; 2383 ; 14.181 ; -0.492
Sem_Pep_01.flac_to_Sem_Pup_03.flac_4.wav ; Sem_Pep_01.flac ; Sem_Pup_03.flac ;  4 ; 511 ; 396 ; 433 ; 4.324 ; -2.860 ; 1714 ; 1386 ; 1489 ; 11.043 ; -2.440 ; 2452 ; 2317; 2361 ; 14.118 ; -0.656
Sem_Pep_01.flac_to_Sem_Pup_03.flac_5.wav ; Sem_Pep_01.flac ; Sem_Pup_03.flac ;  5 ; 511 ; 396 ; 415 ; 4.151 ; -3.623 ; 1714 ; 1386 ; 1437 ; 10.809 ; -3.057 ; 2452 ; 2317; 2339 ; 14.055 ; -0.820
Sem_Pep_01.flac_to_Sem_Pup_03.flac_6.wav ; Sem_Pep_01.flac ; Sem_Pup_03.flac ;  6 ; 511 ; 396 ; 396 ; 3.978 ; -4.409 ; 1714 ; 1386 ; 1386 ; 10.575 ; -3.677 ; 2452 ; 2317; 2317 ; 13.993 ; -0.983
Sem_Pup_04.flac_to_Sem_Pep_03.flac_0.wav ; Sem_Pup_04.flac ; Sem_Pep_03.flac ;  0 ; 384 ; 515 ; 384 ; 3.866 ; 0.000 ; 1363 ; 1603 ; 1363 ; 10.465 ; 0.000 ; 2253 ; 2326; 2253 ; 13.809 ; 0.000
Sem_Pup_04.flac_to_Sem_Pep_03.flac_1.wav ; Sem_Pup_04.flac ; Sem_Pep_03.flac ;  1 ; 384 ; 515 ; 405 ; 4.064 ; 0.915 ; 1363 ; 1603 ; 1401 ; 10.643 ; 0.474 ; 2253 ; 2326; 2265 ; 13.844 ; 0.092
Sem_Pup_04.flac_to_Sem_Pep_03.flac_2.wav ; Sem_Pup_04.flac ; Sem_Pep_03.flac ;  2 ; 384 ; 515 ; 427 ; 4.261 ; 1.800 ; 1363 ; 1603 ; 1439 ; 10.821 ; 0.946 ; 2253 ; 2326; 2278 ; 13.879 ; 0.184
Sem_Pup_04.flac_to_Sem_Pep_03.flac_3.wav ; Sem_Pup_04.flac ; Sem_Pep_03.flac ;  3 ; 384 ; 515 ; 448 ; 4.459 ; 2.656 ; 1363 ; 1603 ; 1479 ; 10.999 ; 1.416 ; 2253 ; 2326; 2290 ; 13.915 ; 0.276
Sem_Pup_04.flac_to_Sem_Pep_03.flac_4.wav ; Sem_Pup_04.flac ; Sem_Pep_03.flac ;  4 ; 384 ; 515 ; 470 ; 4.657 ; 3.487 ; 1363 ; 1603 ; 1519 ; 11.178 ; 1.885 ; 2253 ; 2326; 2302 ; 13.950 ; 0.368
Sem_Pup_04.flac_to_Sem_Pep_03.flac_5.wav ; Sem_Pup_04.flac ; Sem_Pep_03.flac ;  5 ; 384 ; 515 ; 493 ; 4.855 ; 4.294 ; 1363 ; 1603 ; 1561 ; 11.356 ; 2.351 ; 2253 ; 2326; 2314 ; 13.986 ; 0.460
Sem_Pup_04.flac_to_Sem_Pep_03.flac_6.wav ; Sem_Pup_04.flac ; Sem_Pep_03.flac ;  6 ; 384 ; 515 ; 515 ; 5.053 ; 5.079 ; 1363 ; 1603 ; 1603 ; 11.534 ; 2.817 ; 2253 ; 2326; 2326 ; 14.021 ; 0.552
Sem_Pep_03.flac_to_Sem_Pup_04.flac_0.wav ; Sem_Pep_03.flac ; Sem_Pup_04.flac ;  0 ; 515 ; 384 ; 515 ; 5.053 ; 0.000 ; 1603 ; 1363 ; 1603 ; 11.534 ; 0.000 ; 2326 ; 2253; 2326 ; 14.021 ; 0.000
Sem_Pep_03.flac_to_Sem_Pup_04.flac_1.wav ; Sem_Pep_03.flac ; Sem_Pup_04.flac ;  1 ; 515 ; 384 ; 493 ; 4.855 ; -0.785 ; 1603 ; 1363 ; 1561 ; 11.356 ; -0.465 ; 2326 ; 2253; 2314 ; 13.986 ; -0.092
Sem_Pep_03.flac_to_Sem_Pup_04.flac_2.wav ; Sem_Pep_03.flac ; Sem_Pup_04.flac ;  2 ; 515 ; 384 ; 470 ; 4.657 ; -1.592 ; 1603 ; 1363 ; 1519 ; 11.178 ; -0.932 ; 2326 ; 2253; 2302 ; 13.950 ; -0.184
Sem_Pep_03.flac_to_Sem_Pup_04.flac_3.wav ; Sem_Pep_03.flac ; Sem_Pup_04.flac ;  3 ; 515 ; 384 ; 448 ; 4.459 ; -2.423 ; 1603 ; 1363 ; 1479 ; 10.999 ; -1.400 ; 2326 ; 2253; 2290 ; 13.915 ; -0.276
Sem_Pep_03.flac_to_Sem_Pup_04.flac_4.wav ; Sem_Pep_03.flac ; Sem_Pup_04.flac ;  4 ; 515 ; 384 ; 427 ; 4.261 ; -3.279 ; 1603 ; 1363 ; 1439 ; 10.821 ; -1.870 ; 2326 ; 2253; 2278 ; 13.879 ; -0.368
Sem_Pep_03.flac_to_Sem_Pup_04.flac_5.wav ; Sem_Pep_03.flac ; Sem_Pup_04.flac ;  5 ; 515 ; 384 ; 405 ; 4.064 ; -4.164 ; 1603 ; 1363 ; 1401 ; 10.643 ; -2.342 ; 2326 ; 2253; 2265 ; 13.844 ; -0.460
Sem_Pep_03.flac_to_Sem_Pup_04.flac_6.wav ; Sem_Pep_03.flac ; Sem_Pup_04.flac ;  6 ; 515 ; 384 ; 384 ; 3.866 ; -5.079 ; 1603 ; 1363 ; 1363 ; 10.465 ; -2.817 ; 2326 ; 2253; 2253 ; 13.809 ; -0.552
Sem_Pup_02.flac_to_Sem_Pep_04.flac_0.wav ; Sem_Pup_02.flac ; Sem_Pep_04.flac ;  0 ; 381 ; 531 ; 381 ; 3.835 ; 0.000 ; 1359 ; 1565 ; 1359 ; 10.449 ; 0.000 ; 2262 ; 2361; 2262 ; 13.834 ; 0.000
Sem_Pup_02.flac_to_Sem_Pep_04.flac_1.wav ; Sem_Pup_02.flac ; Sem_Pep_04.flac ;  1 ; 381 ; 531 ; 405 ; 4.059 ; 1.042 ; 1359 ; 1565 ; 1392 ; 10.603 ; 0.410 ; 2262 ; 2361; 2278 ; 13.882 ; 0.123
Sem_Pup_02.flac_to_Sem_Pep_04.flac_2.wav ; Sem_Pup_02.flac ; Sem_Pep_04.flac ;  2 ; 381 ; 531 ; 429 ; 4.284 ; 2.044 ; 1359 ; 1565 ; 1425 ; 10.756 ; 0.818 ; 2262 ; 2361; 2295 ; 13.929 ; 0.246
Sem_Pup_02.flac_to_Sem_Pep_04.flac_3.wav ; Sem_Pup_02.flac ; Sem_Pep_04.flac ;  3 ; 381 ; 531 ; 454 ; 4.508 ; 3.011 ; 1359 ; 1565 ; 1459 ; 10.910 ; 1.225 ; 2262 ; 2361; 2311 ; 13.976 ; 0.370
Sem_Pup_02.flac_to_Sem_Pep_04.flac_4.wav ; Sem_Pup_02.flac ; Sem_Pep_04.flac ;  4 ; 381 ; 531 ; 479 ; 4.733 ; 3.945 ; 1359 ; 1565 ; 1493 ; 11.064 ; 1.630 ; 2262 ; 2361; 2327 ; 14.024 ; 0.493
Sem_Pup_02.flac_to_Sem_Pep_04.flac_5.wav ; Sem_Pup_02.flac ; Sem_Pep_04.flac ;  5 ; 381 ; 531 ; 504 ; 4.957 ; 4.849 ; 1359 ; 1565 ; 1529 ; 11.218 ; 2.034 ; 2262 ; 2361; 2344 ; 14.071 ; 0.616
Sem_Pup_02.flac_to_Sem_Pep_04.flac_6.wav ; Sem_Pup_02.flac ; Sem_Pep_04.flac ;  6 ; 381 ; 531 ; 531 ; 5.181 ; 5.726 ; 1359 ; 1565 ; 1565 ; 11.372 ; 2.437 ; 2262 ; 2361; 2361 ; 14.119 ; 0.740
Sem_Pep_04.flac_to_Sem_Pup_02.flac_0.wav ; Sem_Pep_04.flac ; Sem_Pup_02.flac ;  0 ; 531 ; 381 ; 531 ; 5.181 ; 0.000 ; 1565 ; 1359 ; 1565 ; 11.372 ; 0.000 ; 2361 ; 2262; 2361 ; 14.119 ; 0.000
Sem_Pep_04.flac_to_Sem_Pup_02.flac_1.wav ; Sem_Pep_04.flac ; Sem_Pup_02.flac ;  1 ; 531 ; 381 ; 504 ; 4.957 ; -0.877 ; 1565 ; 1359 ; 1529 ; 11.218 ; -0.403 ; 2361 ; 2262; 2344 ; 14.071 ; -0.123
Sem_Pep_04.flac_to_Sem_Pup_02.flac_2.wav ; Sem_Pep_04.flac ; Sem_Pup_02.flac ;  2 ; 531 ; 381 ; 479 ; 4.733 ; -1.781 ; 1565 ; 1359 ; 1493 ; 11.064 ; -0.807 ; 2361 ; 2262; 2327 ; 14.024 ; -0.247
Sem_Pep_04.flac_to_Sem_Pup_02.flac_3.wav ; Sem_Pep_04.flac ; Sem_Pup_02.flac ;  3 ; 531 ; 381 ; 454 ; 4.508 ; -2.715 ; 1565 ; 1359 ; 1459 ; 10.910 ; -1.212 ; 2361 ; 2262; 2311 ; 13.976 ; -0.370
Sem_Pep_04.flac_to_Sem_Pup_02.flac_4.wav ; Sem_Pep_04.flac ; Sem_Pup_02.flac ;  4 ; 531 ; 381 ; 429 ; 4.284 ; -3.682 ; 1565 ; 1359 ; 1425 ; 10.756 ; -1.619 ; 2361 ; 2262; 2295 ; 13.929 ; -0.493
Sem_Pep_04.flac_to_Sem_Pup_02.flac_5.wav ; Sem_Pep_04.flac ; Sem_Pup_02.flac ;  5 ; 531 ; 381 ; 405 ; 4.059 ; -4.684 ; 1565 ; 1359 ; 1392 ; 10.603 ; -2.027 ; 2361 ; 2262; 2278 ; 13.882 ; -0.617
Sem_Pep_04.flac_to_Sem_Pup_02.flac_6.wav ; Sem_Pep_04.flac ; Sem_Pup_02.flac ;  6 ; 531 ; 381 ; 381 ; 3.835 ; -5.726 ; 1565 ; 1359 ; 1359 ; 10.449 ; -2.437 ; 2361 ; 2262; 2262 ; 13.834 ; -0.740
Sem_Pup_01.flac_to_Sem_Pep_02.flac_0.wav ; Sem_Pup_01.flac ; Sem_Pep_02.flac ;  0 ; 405 ; 522 ; 405 ; 4.061 ; 0.000 ; 1327 ; 1734 ; 1327 ; 10.292 ; 0.000 ; 2202 ; 2446; 2202 ; 13.655 ; 0.000
Sem_Pup_01.flac_to_Sem_Pep_02.flac_1.wav ; Sem_Pup_01.flac ; Sem_Pep_02.flac ;  1 ; 405 ; 522 ; 424 ; 4.235 ; 0.780 ; 1327 ; 1734 ; 1388 ; 10.586 ; 0.785 ; 2202 ; 2446; 2241 ; 13.771 ; 0.302
Sem_Pup_01.flac_to_Sem_Pep_02.flac_2.wav ; Sem_Pup_01.flac ; Sem_Pep_02.flac ;  2 ; 405 ; 522 ; 443 ; 4.409 ; 1.538 ; 1327 ; 1734 ; 1452 ; 10.880 ; 1.564 ; 2202 ; 2446; 2280 ; 13.888 ; 0.604
Sem_Pup_01.flac_to_Sem_Pep_02.flac_3.wav ; Sem_Pup_01.flac ; Sem_Pep_02.flac ;  3 ; 405 ; 522 ; 462 ; 4.583 ; 2.276 ; 1327 ; 1734 ; 1519 ; 11.174 ; 2.337 ; 2202 ; 2446; 2321 ; 14.004 ; 0.907
Sem_Pup_01.flac_to_Sem_Pep_02.flac_4.wav ; Sem_Pup_01.flac ; Sem_Pep_02.flac ;  4 ; 405 ; 522 ; 481 ; 4.757 ; 2.994 ; 1327 ; 1734 ; 1588 ; 11.467 ; 3.107 ; 2202 ; 2446; 2362 ; 14.120 ; 1.210
Sem_Pup_01.flac_to_Sem_Pep_02.flac_5.wav ; Sem_Pup_01.flac ; Sem_Pep_02.flac ;  5 ; 405 ; 522 ; 501 ; 4.930 ; 3.695 ; 1327 ; 1734 ; 1659 ; 11.761 ; 3.872 ; 2202 ; 2446; 2403 ; 14.237 ; 1.514
Sem_Pup_01.flac_to_Sem_Pep_02.flac_6.wav ; Sem_Pup_01.flac ; Sem_Pep_02.flac ;  6 ; 405 ; 522 ; 522 ; 5.104 ; 4.380 ; 1327 ; 1734 ; 1734 ; 12.055 ; 4.635 ; 2202 ; 2446; 2446 ; 14.353 ; 1.818
Sem_Pep_02.flac_to_Sem_Pup_01.flac_0.wav ; Sem_Pep_02.flac ; Sem_Pup_01.flac ;  0 ; 522 ; 405 ; 522 ; 5.104 ; 0.000 ; 1734 ; 1327 ; 1734 ; 12.055 ; 0.000 ; 2446 ; 2202; 2446 ; 14.353 ; 0.000
Sem_Pep_02.flac_to_Sem_Pup_01.flac_1.wav ; Sem_Pep_02.flac ; Sem_Pup_01.flac ;  1 ; 522 ; 405 ; 501 ; 4.930 ; -0.685 ; 1734 ; 1327 ; 1659 ; 11.761 ; -0.763 ; 2446 ; 2202; 2403 ; 14.237 ; -0.304
Sem_Pep_02.flac_to_Sem_Pup_01.flac_2.wav ; Sem_Pep_02.flac ; Sem_Pup_01.flac ;  2 ; 522 ; 405 ; 481 ; 4.757 ; -1.386 ; 1734 ; 1327 ; 1588 ; 11.467 ; -1.529 ; 2446 ; 2202; 2362 ; 14.120 ; -0.608
Sem_Pep_02.flac_to_Sem_Pup_01.flac_3.wav ; Sem_Pep_02.flac ; Sem_Pup_01.flac ;  3 ; 522 ; 405 ; 462 ; 4.583 ; -2.104 ; 1734 ; 1327 ; 1519 ; 11.174 ; -2.298 ; 2446 ; 2202; 2321 ; 14.004 ; -0.911
Sem_Pep_02.flac_to_Sem_Pup_01.flac_4.wav ; Sem_Pep_02.flac ; Sem_Pup_01.flac ;  4 ; 522 ; 405 ; 443 ; 4.409 ; -2.842 ; 1734 ; 1327 ; 1452 ; 10.880 ; -3.072 ; 2446 ; 2202; 2280 ; 13.888 ; -1.214
Sem_Pep_02.flac_to_Sem_Pup_01.flac_5.wav ; Sem_Pep_02.flac ; Sem_Pup_01.flac ;  5 ; 522 ; 405 ; 424 ; 4.235 ; -3.600 ; 1734 ; 1327 ; 1388 ; 10.586 ; -3.850 ; 2446 ; 2202; 2241 ; 13.771 ; -1.516
Sem_Pep_02.flac_to_Sem_Pup_01.flac_6.wav ; Sem_Pep_02.flac ; Sem_Pup_01.flac ;  6 ; 522 ; 405 ; 405 ; 4.061 ; -4.380 ; 1734 ; 1327 ; 1327 ; 10.292 ; -4.635 ; 2446 ; 2202; 2202 ; 13.655 ; -1.818
Sem_Koen_01.flac_to_Sem_Kon_03.flac_0.wav ; Sem_Koen_01.flac ; Sem_Kon_03.flac ;  0 ; 268 ; 384 ; 268 ; 2.697 ; 0.000 ; 820 ; 810 ; 820 ; 7.376 ; 0.000 ; 2020 ; 2315; 2020 ; 13.078 ; 0.000
Sem_Koen_01.flac_to_Sem_Kon_03.flac_1.wav ; Sem_Koen_01.flac ; Sem_Kon_03.flac ;  1 ; 268 ; 384 ; 287 ; 2.891 ; 1.157 ; 820 ; 810 ; 818 ; 7.365 ; -0.035 ; 2020 ; 2315; 2066 ; 13.229 ; 0.391
Sem_Koen_01.flac_to_Sem_Kon_03.flac_2.wav ; Sem_Koen_01.flac ; Sem_Kon_03.flac ;  2 ; 268 ; 384 ; 306 ; 3.086 ; 2.259 ; 820 ; 810 ; 816 ; 7.353 ; -0.070 ; 2020 ; 2315; 2114 ; 13.381 ; 0.783
Sem_Koen_01.flac_to_Sem_Kon_03.flac_3.wav ; Sem_Koen_01.flac ; Sem_Kon_03.flac ;  3 ; 268 ; 384 ; 325 ; 3.280 ; 3.312 ; 820 ; 810 ; 815 ; 7.342 ; -0.105 ; 2020 ; 2315; 2162 ; 13.532 ; 1.175
Sem_Koen_01.flac_to_Sem_Kon_03.flac_4.wav ; Sem_Koen_01.flac ; Sem_Kon_03.flac ;  4 ; 268 ; 384 ; 344 ; 3.475 ; 4.321 ; 820 ; 810 ; 813 ; 7.331 ; -0.140 ; 2020 ; 2315; 2212 ; 13.684 ; 1.568
Sem_Koen_01.flac_to_Sem_Kon_03.flac_5.wav ; Sem_Koen_01.flac ; Sem_Kon_03.flac ;  5 ; 268 ; 384 ; 364 ; 3.669 ; 5.291 ; 820 ; 810 ; 811 ; 7.320 ; -0.175 ; 2020 ; 2315; 2263 ; 13.835 ; 1.961
Sem_Koen_01.flac_to_Sem_Kon_03.flac_6.wav ; Sem_Koen_01.flac ; Sem_Kon_03.flac ;  6 ; 268 ; 384 ; 384 ; 3.864 ; 6.224 ; 820 ; 810 ; 810 ; 7.308 ; -0.210 ; 2020 ; 2315; 2315 ; 13.987 ; 2.354
Sem_Kon_03.flac_to_Sem_Koen_01.flac_0.wav ; Sem_Kon_03.flac ; Sem_Koen_01.flac ;  0 ; 384 ; 268 ; 384 ; 3.864 ; 0.000 ; 810 ; 820 ; 810 ; 7.308 ; 0.000 ; 2315 ; 2020; 2315 ; 13.987 ; 0.000
Sem_Kon_03.flac_to_Sem_Koen_01.flac_1.wav ; Sem_Kon_03.flac ; Sem_Koen_01.flac ;  1 ; 384 ; 268 ; 364 ; 3.669 ; -0.934 ; 810 ; 820 ; 811 ; 7.320 ; 0.035 ; 2315 ; 2020; 2263 ; 13.835 ; -0.394
Sem_Kon_03.flac_to_Sem_Koen_01.flac_2.wav ; Sem_Kon_03.flac ; Sem_Koen_01.flac ;  2 ; 384 ; 268 ; 344 ; 3.475 ; -1.903 ; 810 ; 820 ; 813 ; 7.331 ; 0.070 ; 2315 ; 2020; 2212 ; 13.684 ; -0.787
Sem_Kon_03.flac_to_Sem_Koen_01.flac_3.wav ; Sem_Kon_03.flac ; Sem_Koen_01.flac ;  3 ; 384 ; 268 ; 325 ; 3.280 ; -2.912 ; 810 ; 820 ; 815 ; 7.342 ; 0.105 ; 2315 ; 2020; 2162 ; 13.532 ; -1.179
Sem_Kon_03.flac_to_Sem_Koen_01.flac_4.wav ; Sem_Kon_03.flac ; Sem_Koen_01.flac ;  4 ; 384 ; 268 ; 306 ; 3.086 ; -3.965 ; 810 ; 820 ; 816 ; 7.353 ; 0.140 ; 2315 ; 2020; 2114 ; 13.381 ; -1.571
Sem_Kon_03.flac_to_Sem_Koen_01.flac_5.wav ; Sem_Kon_03.flac ; Sem_Koen_01.flac ;  5 ; 384 ; 268 ; 287 ; 2.891 ; -5.067 ; 810 ; 820 ; 818 ; 7.365 ; 0.175 ; 2315 ; 2020; 2066 ; 13.229 ; -1.963
Sem_Kon_03.flac_to_Sem_Koen_01.flac_6.wav ; Sem_Kon_03.flac ; Sem_Koen_01.flac ;  6 ; 384 ; 268 ; 268 ; 2.697 ; -6.224 ; 810 ; 820 ; 820 ; 7.376 ; 0.210 ; 2315 ; 2020; 2020 ; 13.078 ; -2.354
Sem_Koen_03.flac_to_Sem_Kon_02.flac_0.wav ; Sem_Koen_03.flac ; Sem_Kon_02.flac ;  0 ; 320 ; 351 ; 320 ; 3.235 ; 0.000 ; 894 ; 767 ; 894 ; 7.866 ; 0.000 ; 2284 ; 2250; 2284 ; 13.899 ; 0.000
Sem_Koen_03.flac_to_Sem_Kon_02.flac_1.wav ; Sem_Koen_03.flac ; Sem_Kon_02.flac ;  1 ; 320 ; 351 ; 325 ; 3.287 ; 0.273 ; 894 ; 767 ; 872 ; 7.723 ; -0.430 ; 2284 ; 2250; 2279 ; 13.882 ; -0.044
Sem_Koen_03.flac_to_Sem_Kon_02.flac_2.wav ; Sem_Koen_03.flac ; Sem_Kon_02.flac ;  2 ; 320 ; 351 ; 330 ; 3.338 ; 0.544 ; 894 ; 767 ; 850 ; 7.580 ; -0.864 ; 2284 ; 2250; 2273 ; 13.866 ; -0.088
Sem_Koen_03.flac_to_Sem_Kon_02.flac_3.wav ; Sem_Koen_03.flac ; Sem_Kon_02.flac ;  3 ; 320 ; 351 ; 336 ; 3.390 ; 0.811 ; 894 ; 767 ; 829 ; 7.438 ; -1.303 ; 2284 ; 2250; 2267 ; 13.849 ; -0.131
